,Date,Transit Ridership - Other Transit Modes - Adjusted,Transit Ridership - Fixed Route Bus - Adjusted,Transit Ridership - Urban Rail - Adjusted,Freight Rail Intermodal Units,Freight Rail Carloads,State and Local Government Construction Spending - Breakwater/Jetty,State and Local Government Construction Spending - Dam/Levee,State and Local Government Construction Spending - Conservation and Development,State and Local Government Construction Spending - Pump Station,State and Local Government Construction Spending - Line,State and Local Government Construction Spending - Water Treatment Plant,State and Local Government Construction Spending - Water Supply,State and Local Government Construction Spending - Line/Drain,State and Local Government Construction Spending - Waste Water Treatment Plant,State and Local Government Construction Spending - Waste Water,State and Local Government Construction Spending - Line/Pump Station,State and Local Government Construction Spending - Sewage Treatment Plant,State and Local Government Construction Spending - Sewage / Dry Waste,State and Local Government Construction Spending - Sewage and Waste Disposal,State and Local Government Construction Spending - Rest Facility,State and Local Government Construction Spending - Bridge,State and Local Government Construction Spending - Lighting,State and Local Government Construction Spending - Pavement,State and Local Government Construction Spending - Highway and Street,State and Local Government Construction Spending - Power,State and Local Government Construction Spending - Dock / Marina,State and Local Government Construction Spending - Water,State and Local Government Construction Spending - Mass Transit,State and Local Government Construction Spending - Land Passenger Terminal,State and Local Government Construction Spending - Land,State and Local Government Construction Spending - Runway,State and Local Government Construction Spending - Air Passenger Terminal,State and Local Government Construction Spending - Air,State and Local Government Construction Spending - Transportation,State and Local Government Construction Spending - Park / Camp,State and Local Government Construction Spending - Neighborhood Center,State and Local Government Construction Spending - Social Center,State and Local Government Construction Spending - Convention Center,State and Local Government Construction Spending - Performance / Meeting Center,State and Local Government Construction Spending - Sports,State and Local Government Construction Spending - Amusement and Recreation,State and Local Government Construction Spending - Fire & Rescue,State and Local Government Construction Spending - Other Public Safety,State and Local Government Construction Spending - Police & Sheriff,State and Local Government Construction Spending - Detention,State and Local Government Construction Spending - Correctional,State and Local Government Construction Spending - Public Safety,State and Local Government Construction Spending - Library / Archive,State and Local Government Construction Spending - Other Educational,State and Local Government Construction Spending - Infrastructure,State and Local Government Construction Spending - Sports & Recreation,State and Local Government Construction Spending - Dormitory,State and Local Government Construction Spending - Instructional,State and Local Government Construction Spending - Higher Education,State and Local Government Construction Spending - High School,State and Local Government Construction Spending - Middle School / Junior High,State and Local Government Construction Spending - Elementary Schools,State and Local Government Construction Spending - Primary/Secondary Schools,State and Local Government Construction Spending - Educational,State and Local Government Construction Spending - Special Care,State and Local Government Construction Spending - Medical Building,State and Local Government Construction Spending - Hospital,State and Local Government Construction Spending - Health Care,State and Local Government Construction Spending - Parking,State and Local Government Construction Spending - Automotive,State and Local Government Construction Spending - Commercial,State and Local Government Construction Spending - Office,State and Local Government Construction Spending - Non Residential,State and Local Government Construction Spending - Multi Family,State and Local Government Construction Spending - Residential,State and Local Government Construction Spending - Total,Transportation Employment - Pipeline Transportation,Transportation Employment - Water Transportation,Transportation Employment - Rail Transportation,Transportation Employment - Air Transportation,Transportation Employment - Transit and ground passenger transportation,Transportation Employment - Truck Transportation,Unemployment Rate - Seasonally Adjusted,Labor Force Participation Rate - Seasonally Adjusted,Unemployed - Seasonally Adjusted,Passenger Rail Passengers,Passenger Rail Passenger Miles,Passenger Rail Total Train Miles,Passenger Rail Employee Hours Worked,Rail Fatalities,Trespasser Fatalities Not at Highwaya-Rail Crossings,Transportation Services Index - Freight,Transportation Services Index - Passenger,Transportation Services Index - Combined,U.S.-Canada Incoming Person Crossings,U.S.-Canada Incoming Truck Crossings,U.S.-Mexico Incoming Person Crossings,Air Safety - Air Taxi and Commuter Fatalities,Heavy truck sales,U.S.-Mexico Incoming Truck Crossings,Light truck sales,Auto sales,Air Safety - Air Carrier Fatalities,U.S. Air Carrier Cargo (millions of revenue ton-miles) - International,Truck tonnage index,U.S. Air Carrier Cargo (millions of revenue ton-miles) - Domestic,Heavy truck sales SAAR (millions),Light truck sales SAAR (millions),Auto sales SAAR (millions),Transborder - Total North American Freight,Transborder - U.S. - Mexico Freight,Transborder - U.S. - Canada Freight,Month
836,09/01/2016 12:00:00 AM,18116568.0,427679116.0,414955301.0,1034721.0,1064713.0,167000000.0,95000000.0,347000000.0,76000000.0,549000000.0,388000000.0,1254000000.0,209000000.0,606000000.0,816000000.0,1033000000.0,225000000.0,1281000000.0,2096000000.0,116000000.0,3256000000.0,230000000.0,6521000000.0,10392000000.0,648000000.0,108000000.0,130000000.0,628000000.0,388000000.0,1408000000.0,495000000.0,546000000.0,1103000000.0,2641000000.0,533000000.0,82000000.0,97000000.0,74000000.0,153000000.0,151000000.0,954000000.0,182000000.0,225000000.0,158000000.0,165000000.0,323000000.0,548000000.0,112000000.0,174000000.0,143000000.0,256000000.0,351000000.0,1267000000.0,2278000000.0,1912000000.0,808000000.0,1097000000.0,3872000000.0,6376000000.0,62000000.0,88000000.0,350000000.0,500000000.0,49000000.0,49000000.0,138000000.0,504000000.0,26458000000.0,465000000.0,530000000.0,26989000000.0,49400.0,66400.0,184300.0,481600.0,498100.0,1460200.0,0.05,0.629,7953000.0,2641410.0,529746419.0,3371411.0,3221852.0,73.0,46.0,122.6,126.3,123.8,50712.0,497132.0,3511631.0,0.0,32400.0,481245.0,874700.0,556300.0,0.0,1961844597.05,100.2,1182533534.65,374000.0,10643000.0,6932000.0,91126004128.0,44934944490.0,46191059638.0,09/2016
837,10/01/2016 12:00:00 AM,17566523.0,427759202.0,420310003.0,1347849.0,1344087.0,120000000.0,86000000.0,285000000.0,89000000.0,531000000.0,417000000.0,1187000000.0,239000000.0,619000000.0,857000000.0,1075000000.0,220000000.0,1309000000.0,2166000000.0,90000000.0,3091000000.0,249000000.0,6254000000.0,9960000000.0,666000000.0,117000000.0,139000000.0,590000000.0,390000000.0,1397000000.0,446000000.0,572000000.0,1086000000.0,2622000000.0,600000000.0,92000000.0,107000000.0,66000000.0,145000000.0,148000000.0,1014000000.0,180000000.0,225000000.0,138000000.0,178000000.0,316000000.0,541000000.0,119000000.0,185000000.0,142000000.0,203000000.0,274000000.0,1167000000.0,2022000000.0,1669000000.0,746000000.0,1003000000.0,3476000000.0,5708000000.0,56000000.0,93000000.0,358000000.0,507000000.0,51000000.0,51000000.0,138000000.0,491000000.0,25339000000.0,547000000.0,588000000.0,25927000000.0,49400.0,65500.0,184200.0,480700.0,505000.0,1466300.0,0.049,0.628,7811000.0,2619410.0,515715563.0,3458986.0,3313513.0,55.0,38.0,123.3,124.1,123.4,55918.0,505275.0,3720506.0,3.0,29900.0,499700.0,861300.0,507200.0,0.0,2154429334.82,101.7,1209485582.85,361000.0,10972000.0,6633000.0,93164740953.0,46616783161.0,46547957792.0,10/2016
838,11/01/2016 12:00:00 AM,16496665.0,399448050.0,401096574.0,1040361.0,1044509.0,122000000.0,70000000.0,272000000.0,87000000.0,528000000.0,400000000.0,1229000000.0,200000000.0,566000000.0,766000000.0,913000000.0,186000000.0,1113000000.0,1879000000.0,72000000.0,2632000000.0,166000000.0,4951000000.0,8174000000.0,549000000.0,122000000.0,141000000.0,575000000.0,364000000.0,1265000000.0,304000000.0,570000000.0,956000000.0,2362000000.0,523000000.0,87000000.0,106000000.0,65000000.0,142000000.0,134000000.0,923000000.0,164000000.0,219000000.0,143000000.0,162000000.0,306000000.0,525000000.0,104000000.0,161000000.0,122000000.0,208000000.0,281000000.0,1085000000.0,1905000000.0,1503000000.0,689000000.0,936000000.0,3194000000.0,5286000000.0,54000000.0,91000000.0,343000000.0,488000000.0,66000000.0,67000000.0,158000000.0,538000000.0,22432000000.0,487000000.0,527000000.0,22959000000.0,49000.0,63500.0,184300.0,480800.0,506700.0,1460200.0,0.047,0.627,7553000.0,2714255.0,541014515.0,3444562.0,3139114.0,66.0,47.0,123.5,125.4,124.0,21239.0,492637.0,3663638.0,4.0,29800.0,492340.0,861900.0,509100.0,0.0,2133673058.85,102.3,1263543456.58,373000.0,10714000.0,6697000.0,91089170345.0,44977982012.0,46111188333.0,11/2016
839,12/01/2016 12:00:00 AM,15954953.0,376472088.0,392248503.0,1290680.0,1248201.0,85000000.0,59000000.0,205000000.0,76000000.0,429000000.0,427000000.0,1057000000.0,148000000.0,507000000.0,655000000.0,767000000.0,159000000.0,951000000.0,1606000000.0,59000000.0,1836000000.0,165000000.0,3144000000.0,5478000000.0,523000000.0,101000000.0,118000000.0,527000000.0,346000000.0,1172000000.0,211000000.0,678000000.0,959000000.0,2249000000.0,445000000.0,88000000.0,97000000.0,91000000.0,175000000.0,108000000.0,835000000.0,166000000.0,200000000.0,119000000.0,169000000.0,288000000.0,488000000.0,83000000.0,122000000.0,93000000.0,181000000.0,257000000.0,1036000000.0,1765000000.0,1395000000.0,627000000.0,837000000.0,2938000000.0,4850000000.0,49000000.0,82000000.0,318000000.0,449000000.0,46000000.0,46000000.0,130000000.0,459000000.0,18384000000.0,468000000.0,498000000.0,18882000000.0,49200.0,63400.0,183300.0,480600.0,504000.0,1451000.0,0.047,0.627,7521000.0,2676894.0,562539179.0,3507901.0,3044631.0,57.0,41.0,124.7,125.8,124.9,14316.0,429874.0,3742732.0,2.0,36400.0,471027.0,1081900.0,601300.0,0.0,2063059952.66,103.2,1392905473.21,372000.0,11084000.0,6822000.0,87085563341.0,42614228582.0,44471334759.0,12/2016
840,01/01/2017 12:00:00 AM,15695383.0,379032287.0,385406234.0,999980.0,990999.0,74000000.0,60000000.0,183000000.0,95000000.0,371000000.0,348000000.0,914000000.0,148000000.0,465000000.0,612000000.0,662000000.0,156000000.0,833000000.0,1445000000.0,36000000.0,1409000000.0,167000000.0,2316000000.0,4102000000.0,461000000.0,76000000.0,92000000.0,500000000.0,289000000.0,1053000000.0,159000000.0,482000000.0,726000000.0,1872000000.0,406000000.0,88000000.0,97000000.0,74000000.0,125000000.0,111000000.0,746000000.0,138000000.0,171000000.0,119000000.0,142000000.0,261000000.0,432000000.0,82000000.0,117000000.0,70000000.0,163000000.0,237000000.0,1036000000.0,1696000000.0,1412000000.0,613000000.0,896000000.0,2965000000.0,4814000000.0,49000000.0,96000000.0,273000000.0,418000000.0,40000000.0,40000000.0,128000000.0,442000000.0,16005000000.0,401000000.0,427000000.0,16433000000.0,48900.0,62800.0,181800.0,481500.0,501600.0,1419200.0,0.047,0.628,7466000.0,2330923.0,458016423.0,3432608.0,3215098.0,64.0,32.0,124.0,127.1,125.0,13537.0,483159.0,3424417.0,0.0,25700.0,482882.0,726600.0,412900.0,0.0,1861554096.83,103.0,1131530024.67,365000.0,11008000.0,6261000.0,87960384375.0,43015358618.0,44945025757.0,01/2017
841,02/01/2017 12:00:00 AM,15160465.0,373246708.0,367315442.0,1045836.0,1038433.0,100000000.0,66000000.0,214000000.0,70000000.0,323000000.0,390000000.0,910000000.0,179000000.0,462000000.0,642000000.0,658000000.0,163000000.0,844000000.0,1486000000.0,35000000.0,1525000000.0,224000000.0,2474000000.0,4456000000.0,454000000.0,82000000.0,99000000.0,634000000.0,289000000.0,1183000000.0,147000000.0,522000000.0,732000000.0,2013000000.0,453000000.0,88000000.0,110000000.0,67000000.0,122000000.0,101000000.0,796000000.0,133000000.0,177000000.0,112000000.0,150000000.0,262000000.0,439000000.0,94000000.0,145000000.0,76000000.0,179000000.0,259000000.0,1052000000.0,1769000000.0,1300000000.0,637000000.0,927000000.0,2930000000.0,4877000000.0,50000000.0,105000000.0,324000000.0,480000000.0,33000000.0,33000000.0,121000000.0,450000000.0,16743000000.0,431000000.0,457000000.0,17200000000.0,48700.0,61900.0,182800.0,482000.0,505200.0,1425100.0,0.046,0.628,7376000.0,2153891.0,405865664.0,3121837.0,2921855.0,58.0,39.0,124.9,126.0,125.1,12616.0,453800.0,3155207.0,1.0,28000.0,469120.0,840900.0,484300.0,0.0,1680567551.4099998,104.0,1029816836.34,388000.0,11160000.0,6285000.0,86474172442.0,42056618171.0,44417554271.0,02/2017
842,03/01/2017 12:00:00 AM,17507282.0,415647479.0,430111836.0,1007335.0,1017513.0,85000000.0,88000000.0,230000000.0,90000000.0,370000000.0,464000000.0,1059000000.0,132000000.0,526000000.0,658000000.0,751000000.0,180000000.0,944000000.0,1602000000.0,33000000.0,1899000000.0,170000000.0,2968000000.0,5258000000.0,426000000.0,90000000.0,110000000.0,679000000.0,341000000.0,1293000000.0,200000000.0,541000000.0,807000000.0,2210000000.0,539000000.0,108000000.0,134000000.0,81000000.0,141000000.0,121000000.0,946000000.0,134000000.0,176000000.0,138000000.0,164000000.0,301000000.0,477000000.0,82000000.0,123000000.0,83000000.0,206000000.0,267000000.0,1092000000.0,1890000000.0,1317000000.0,706000000.0,1001000000.0,3103000000.0,5165000000.0,59000000.0,129000000.0,334000000.0,522000000.0,35000000.0,35000000.0,119000000.0,464000000.0,18525000000.0,488000000.0,505000000.0,19030000000.0,49500.0,62700.0,184000.0,486700.0,508200.0,1429800.0,0.044,0.63,7119000.0,2659548.0,530748447.0,3464598.0,3410941.0,49.0,31.0,125.1,125.1,124.9,14144.0,522488.0,3693446.0,0.0,35200.0,537552.0,958200.0,590600.0,0.0,2155152971.9,103.0,1280819613.99,391000.0,10514000.0,6089000.0,100288933781.0,49076097695.0,51212836086.0,03/2017
843,04/01/2017 12:00:00 AM,17044306.0,388066756.0,407072908.0,1291296.0,1275287.0,82000000.0,96000000.0,242000000.0,83000000.0,451000000.0,493000000.0,1192000000.0,149000000.0,515000000.0,664000000.0,764000000.0,205000000.0,983000000.0,1646000000.0,32000000.0,2233000000.0,150000000.0,3577000000.0,6222000000.0,354000000.0,94000000.0,116000000.0,634000000.0,360000000.0,1327000000.0,262000000.0,635000000.0,953000000.0,2396000000.0,544000000.0,117000000.0,137000000.0,95000000.0,157000000.0,104000000.0,953000000.0,157000000.0,195000000.0,138000000.0,164000000.0,302000000.0,497000000.0,85000000.0,134000000.0,86000000.0,201000000.0,271000000.0,1141000000.0,1935000000.0,1416000000.0,760000000.0,1068000000.0,3335000000.0,5482000000.0,65000000.0,117000000.0,336000000.0,518000000.0,35000000.0,35000000.0,130000000.0,429000000.0,20123000000.0,453000000.0,474000000.0,20597000000.0,48900.0,64200.0,183700.0,488400.0,503600.0,1443100.0,0.045,0.63,7196000.0,2764389.0,561148298.0,3342228.0,3156697.0,57.0,40.0,125.5,127.2,126.0,25111.0,477189.0,3581996.0,3.0,32000.0,483439.0,880500.0,538500.0,0.0,2065234187.5,104.3,1184722088.18,416000.0,10605000.0,6193000.0,91067617386.0,44021255569.0,47046361817.0,04/2017
844,05/01/2017 12:00:00 AM,18539625.0,405517838.0,429163483.0,1069859.0,1026679.0,103000000.0,87000000.0,272000000.0,80000000.0,547000000.0,499000000.0,1244000000.0,132000000.0,602000000.0,733000000.0,954000000.0,216000000.0,1180000000.0,1913000000.0,35000000.0,2629000000.0,167000000.0,4876000000.0,7902000000.0,449000000.0,83000000.0,108000000.0,665000000.0,364000000.0,1405000000.0,356000000.0,614000000.0,1031000000.0,2545000000.0,635000000.0,120000000.0,146000000.0,98000000.0,166000000.0,117000000.0,1076000000.0,167000000.0,205000000.0,129000000.0,172000000.0,301000000.0,507000000.0,84000000.0,148000000.0,120000000.0,306000000.0,364000000.0,1209000000.0,2270000000.0,1702000000.0,891000000.0,1157000000.0,3831000000.0,6351000000.0,74000000.0,99000000.0,375000000.0,548000000.0,54000000.0,57000000.0,151000000.0,490000000.0,23519000000.0,527000000.0,557000000.0,24076000000.0,48400.0,66000.0,183600.0,492100.0,516200.0,1453100.0,0.044,0.628,7020000.0,2822981.0,574606036.0,3487216.0,3345829.0,63.0,44.0,126.2,126.9,126.3,35628.0,527854.0,3542039.0,3.0,34600.0,526011.0,947900.0,562700.0,0.0,2159376799.77,104.8,1236289808.26,407000.0,10707000.0,6043000.0,98246033725.00002,47044729236.0,51201304489.0,05/2017
845,06/01/2017 12:00:00 AM,18968564.0,381873194.0,419263030.0,1063167.0,1042366.0,90000000.0,96000000.0,284000000.0,88000000.0,565000000.0,449000000.0,1254000000.0,139000000.0,628000000.0,766000000.0,957000000.0,254000000.0,1221000000.0,1987000000.0,25000000.0,2822000000.0,178000000.0,5635000000.0,8890000000.0,502000000.0,110000000.0,139000000.0,614000000.0,381000000.0,1356000000.0,426000000.0,679000000.0,1165000000.0,2659000000.0,612000000.0,123000000.0,140000000.0,80000000.0,157000000.0,229000000.0,1146000000.0,154000000.0,189000000.0,135000000.0,181000000.0,316000000.0,505000000.0,84000000.0,145000000.0,140000000.0,351000000.0,363000000.0,1391000000.0,2575000000.0,2291000000.0,1001000000.0,1553000000.0,4971000000.0,7807000000.0,89000000.0,89000000.0,407000000.0,584000000.0,54000000.0,57000000.0,145000000.0,503000000.0,26356000000.0,534000000.0,570000000.0,26925000000.0,48600.0,67300.0,183100.0,494800.0,490200.0,1469300.0,0.043,0.628,6861000.0,2939540.0,636313142.0,3445197.0,3277866.0,86.0,54.0,126.3,126.6,126.2,51719.0,512687.0,3255587.0,1.0,37700.0,527022.0,944100.0,521900.0,0.0,2179682642.73,103.8,1262941105.67,420000.0,10935000.0,5881000.0,99764164610.0,48659499233.0,51104665377.0,06/2017
846,07/01/2017 12:00:00 AM,19283551.0,361210003.0,388539014.0,1306811.0,1282053.0,106000000.0,108000000.0,304000000.0,79000000.0,544000000.0,403000000.0,1161000000.0,183000000.0,636000000.0,819000000.0,985000000.0,204000000.0,1205000000.0,2024000000.0,21000000.0,2923000000.0,172000000.0,6396000000.0,9745000000.0,422000000.0,93000000.0,133000000.0,622000000.0,308000000.0,1267000000.0,409000000.0,610000000.0,1063000000.0,2462000000.0,564000000.0,130000000.0,149000000.0,89000000.0,170000000.0,197000000.0,1092000000.0,180000000.0,214000000.0,127000000.0,172000000.0,299000000.0,513000000.0,75000000.0,136000000.0,176000000.0,358000000.0,318000000.0,1268000000.0,2451000000.0,2627000000.0,1013000000.0,1560000000.0,5331000000.0,8038000000.0,74000000.0,90000000.0,413000000.0,577000000.0,43000000.0,46000000.0,116000000.0,471000000.0,26995000000.0,501000000.0,530000000.0,27524000000.0,48500.0,67500.0,181800.0,495100.0,433000.0,1474800.0,0.043,0.629,6825000.0,3012988.0,667515087.0,3475556.0,3173703.0,93.0,53.0,128.7,127.3,128.0,73810.0,461295.0,3501740.0,1.0,32400.0,481582.0,907800.0,501900.0,0.0,2242811763.8300004,107.2,1208603548.78,409000.0,10851000.0,5994000.0,89174993506.0,44399051534.0,44775941972.0,07/2017
847,08/01/2017 12:00:00 AM,20389454.0,392451528.0,402576595.0,1101439.0,1079993.0,123000000.0,111000000.0,358000000.0,88000000.0,588000000.0,430000000.0,1270000000.0,189000000.0,659000000.0,848000000.0,1009000000.0,256000000.0,1278000000.0,2126000000.0,42000000.0,3182000000.0,155000000.0,6542000000.0,10179000000.0,446000000.0,121000000.0,156000000.0,694000000.0,290000000.0,1312000000.0,416000000.0,666000000.0,1148000000.0,2616000000.0,554000000.0,123000000.0,141000000.0,90000000.0,183000000.0,192000000.0,1078000000.0,210000000.0,246000000.0,151000000.0,191000000.0,342000000.0,588000000.0,76000000.0,134000000.0,145000000.0,371000000.0,279000000.0,1217000000.0,2334000000.0,2513000000.0,1010000000.0,1557000000.0,5197000000.0,7755000000.0,66000000.0,97000000.0,421000000.0,585000000.0,50000000.0,53000000.0,117000000.0,526000000.0,27726000000.0,523000000.0,556000000.0,28282000000.0,48700.0,67200.0,181600.0,497100.0,428100.0,1474800.0,0.044,0.629,7079000.0,2943592.0,628885839.0,3504171.0,3396425.0,65.0,43.0,129.3,127.3,128.4,72595.0,515625.0,3485501.0,0.0,38200.0,523705.0,951600.0,523400.0,0.0,2218998323.87,108.3,1315007968.43,425000.0,10658999.999999998,5983000.0,97439343152.00002,47915706966.0,49523636186.0,08/2017
848,09/01/2017 12:00:00 AM,17975512.0,398194634.0,407759984.0,1332867.0,1295694.0,118000000.0,118000000.0,400000000.0,85000000.0,602000000.0,444000000.0,1276000000.0,224000000.0,653000000.0,878000000.0,929000000.0,288000000.0,1265000000.0,2142000000.0,43000000.0,3061000000.0,153000000.0,6298000000.0,9773000000.0,511000000.0,125000000.0,154000000.0,655000000.0,303000000.0,1317000000.0,441000000.0,725000000.0,1244000000.0,2715000000.0,570000000.0,119000000.0,128000000.0,97000000.0,186000000.0,105000000.0,996000000.0,210000000.0,241000000.0,153000000.0,189000000.0,343000000.0,583000000.0,68000000.0,120000000.0,131000000.0,306000000.0,217000000.0,1085000000.0,2056000000.0,1982000000.0,802000000.0,1293000000.0,4223000000.0,6515000000.0,74000000.0,93000000.0,361000000.0,528000000.0,62000000.0,65000000.0,123000000.0,540000000.0,26177000000.0,536000000.0,567000000.0,26744000000.0,48300.0,66600.0,180800.0,494500.0,513800.0,1474400.0,0.042,0.63,6840000.0,2604788.0,511006011.0,3335568.0,3160709.0,81.0,54.0,129.2,125.7,127.7,49540.0,478231.0,3276482.0,4.0,36100.0,493093.0,982700.0,535500.0,0.0,2257636368.14,108.9,1256900240.2,423000.0,11525000.0,6383000.0,94378991539.0,45878668064.0,48500323475.0,09/2017
849,10/01/2017 12:00:00 AM,18699035.0,425403015.0,444700375.0,1385368.0,1325439.0,112000000.0,121000000.0,387000000.0,107000000.0,556000000.0,399000000.0,1217000000.0,241000000.0,658000000.0,899000000.0,1032000000.0,293000000.0,1338000000.0,2236000000.0,50000000.0,2898000000.0,134000000.0,5974000000.0,9290000000.0,445000000.0,110000000.0,136000000.0,709000000.0,296000000.0,1407000000.0,350000000.0,810000000.0,1227000000.0,2770000000.0,569000000.0,117000000.0,133000000.0,70000000.0,154000000.0,102000000.0,967000000.0,218000000.0,250000000.0,147000000.0,187000000.0,335000000.0,585000000.0,90000000.0,151000000.0,100000000.0,303000000.0,210000000.0,1130000000.0,2021000000.0,1820000000.0,741000000.0,1241000000.0,3916000000.0,6141000000.0,71000000.0,92000000.0,426000000.0,589000000.0,63000000.0,64000000.0,124000000.0,592000000.0,25432000000.0,516000000.0,538000000.0,25970000000.0,48500.0,65400.0,180400.0,495600.0,516300.0,1478700.0,0.041,0.627,6620000.0,2788447.0,544835510.0,3486367.0,3352708.0,53.0,34.0,130.2,128.1,129.2,57404.0,505480.0,3749935.0,0.0,36500.0,536285.0,891100.0,459200.0,0.0,2396985579.21,109.4,1328516998.97,425000.0,11710000.0,6199000.0,100561436175.99998,50835149339.0,49726286837.0,10/2017
850,11/01/2017 12:00:00 AM,16992247.0,390921668.0,401710224.0,1073673.0,1034485.0,101000000.0,86000000.0,288000000.0,83000000.0,490000000.0,399000000.0,1142000000.0,230000000.0,621000000.0,852000000.0,894000000.0,249000000.0,1152000000.0,2003000000.0,45000000.0,2549000000.0,152000000.0,4493000000.0,7470000000.0,526000000.0,125000000.0,160000000.0,649000000.0,248000000.0,1261000000.0,405000000.0,762000000.0,1207000000.0,2628000000.0,508000000.0,106000000.0,127000000.0,97000000.0,190000000.0,114000000.0,945000000.0,200000000.0,235000000.0,135000000.0,187000000.0,322000000.0,557000000.0,96000000.0,162000000.0,81000000.0,301000000.0,222000000.0,1118000000.0,1994000000.0,1595000000.0,699000000.0,1119000000.0,3486000000.0,5746000000.0,65000000.0,86000000.0,389000000.0,541000000.0,75000000.0,76000000.0,120000000.0,621000000.0,22657000000.0,518000000.0,541000000.0,23199000000.0,49000.0,64400.0,179900.0,495100.0,511500.0,1473800.0,0.042,0.627,6759000.0,2805180.0,552222667.0,3371702.0,3160305.0,77.0,43.0,132.1,128.5,130.6,20077.0,493062.0,3846738.0,3.0,35300.0,513361.0,928300.0,462000.0,0.0,2434473351.4300003,110.1,1411034576.84,444000.0,11456000.0,6015000.0,100612606774.0,49322067596.0,51290539178.0,11/2017
851,12/01/2017 12:00:00 AM,15916113.0,357674882.0,378224139.0,1044001.0,992839.0,79000000.0,68000000.0,231000000.0,68000000.0,459000000.0,359000000.0,1062000000.0,209000000.0,559000000.0,768000000.0,832000000.0,196000000.0,1036000000.0,1804000000.0,43000000.0,1806000000.0,113000000.0,2856000000.0,5001000000.0,404000000.0,106000000.0,143000000.0,672000000.0,274000000.0,1265000000.0,248000000.0,707000000.0,994000000.0,2402000000.0,394000000.0,100000000.0,129000000.0,95000000.0,177000000.0,122000000.0,830000000.0,191000000.0,220000000.0,142000000.0,173000000.0,314000000.0,535000000.0,74000000.0,131000000.0,89000000.0,279000000.0,211000000.0,1078000000.0,1891000000.0,1455000000.0,685000000.0,993000000.0,3199000000.0,5302000000.0,60000000.0,74000000.0,349000000.0,483000000.0,57000000.0,58000000.0,113000000.0,521000000.0,18782000000.0,482000000.0,511000000.0,19293000000.0,49000.0,64300.0,179200.0,494900.0,510600.0,1467600.0,0.041,0.627,6632000.0,2685874.0,558435738.0,3426697.0,2992572.0,72.0,38.0,133.6,128.3,131.5,16585.0,415723.0,4084983.0,0.0,43500.0,465722.0,1101100.0,496300.0,0.0,2316138277.12,112.1,1493693931.34,458000.0,11599000.0,5744000.0,93512090967.0,44809655599.0,48702435367.99999,12/2017
852,01/01/2018 12:00:00 AM,16028440.0,369920847.0,381378921.0,1310160.0,1217433.0,110000000.0,58000000.0,255000000.0,98000000.0,415000000.0,392000000.0,1075000000.0,190000000.0,489000000.0,679000000.0,783000000.0,179000000.0,969000000.0,1648000000.0,45000000.0,1393000000.0,93000000.0,2379000000.0,4085000000.0,284000000.0,75000000.0,104000000.0,595000000.0,233000000.0,1115000000.0,215000000.0,704000000.0,961000000.0,2180000000.0,382000000.0,78000000.0,95000000.0,92000000.0,155000000.0,122000000.0,763000000.0,190000000.0,226000000.0,124000000.0,209000000.0,333000000.0,558000000.0,65000000.0,115000000.0,95000000.0,245000000.0,198000000.0,1035000000.0,1790000000.0,1358000000.0,691000000.0,964000000.0,3080000000.0,5043000000.0,56000000.0,73000000.0,389000000.0,518000000.0,43000000.0,43000000.0,125000000.0,476000000.0,17088000000.0,420000000.0,440000000.0,17528000000.0,47800.0,62900.0,177900.0,492500.0,502300.0,1444200.0,0.04,0.627,6496000.0,2308715.0,438710211.0,3428324.0,3222581.0,64.0,35.0,131.6,128.4,130.3,12571.0,475119.0,3731985.0,0.0,30700.0,517144.0,785600.0,366400.0,0.0,2143409081.83,109.0,1257997125.21,420000.0,11617000.0,5455000.0,96648309055.0,47741273235.0,48907035820.0,01/2018
853,02/01/2018 12:00:00 AM,15483048.0,364782170.0,364857431.0,1104001.0,1028141.0,78000000.0,76000000.0,232000000.0,80000000.0,415000000.0,458000000.0,1147000000.0,181000000.0,491000000.0,672000000.0,736000000.0,177000000.0,925000000.0,1596000000.0,44000000.0,1502000000.0,131000000.0,2410000000.0,4220000000.0,314000000.0,91000000.0,126000000.0,622000000.0,224000000.0,1123000000.0,179000000.0,826000000.0,1041000000.0,2290000000.0,361000000.0,76000000.0,100000000.0,95000000.0,169000000.0,136000000.0,776000000.0,170000000.0,208000000.0,112000000.0,170000000.0,282000000.0,491000000.0,69000000.0,112000000.0,97000000.0,217000000.0,209000000.0,1056000000.0,1791000000.0,1412000000.0,715000000.0,950000000.0,3146000000.0,5086000000.0,57000000.0,80000000.0,387000000.0,524000000.0,49000000.0,53000000.0,127000000.0,486000000.0,17378000000.0,414000000.0,445000000.0,17823000000.0,48700.0,61100.0,178500.0,494500.0,506900.0,1453200.0,0.041,0.63,6590000.0,2162715.0,397611189.0,3124006.0,2891269.0,46.0,32.0,134.1,130.3,132.5,12936.0,448194.0,3526195.0,5.0,34400.0,491399.0,872400.0,422300.0,0.0,1937323471.68,111.7,1147866027.4,477000.0,11636999.999999998,5523000.0,93965981299.0,46512535687.0,47453445612.0,02/2018
